name,Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,year_start,year_end,position,height,weight,birth_date,college,YearInNBA,PPG
Jermaine O'Neal,2008.0,Jermaine O'Neal,C,29.0,IND,42.0,34.0,1206.0,14.4,0.489,0.01,0.318,7.3,18.5,12.8,12.9,0.8,5.4,15.4,24.8,,-0.7,1.6,0.9,0.035,,-4.0,2.1,-2.0,0.0,225.0,512.0,0.439,0.0,5.0,0.0,225.0,507.0,0.444,0.439,121.0,163.0,0.742,82.0,201.0,283.0,93.0,20.0,87.0,106.0,129.0,571.0,1997.0,2014.0,F-C,6-11,226.0,"October 13, 1978",,11.0,13.595238095238095
Jermaine O'Neal,2009.0,Jermaine O'Neal,C,30.0,TOT,68.0,61.0,2027.0,15.4,0.522,0.001,0.28800000000000003,7.4,17.8,12.6,10.3,0.8,5.3,14.2,23.2,,0.2,2.3,2.6,0.06,,-2.8,1.7,-1.1,0.5,365.0,770.0,0.474,0.0,1.0,0.0,365.0,769.0,0.475,0.474,175.0,222.0,0.7879999999999999,126.0,307.0,433.0,122.0,29.0,136.0,144.0,211.0,905.0,1997.0,2014.0,F-C,6-11,226.0,"October 13, 1978",,12.0,13.308823529411764
Jermaine O'Neal,2009.0,Jermaine O'Neal,C,30.0,TOR,41.0,34.0,1216.0,15.4,0.526,0.002,0.305,6.9,20.7,13.9,9.3,0.8,5.2,14.9,23.5,,-0.1,1.4,1.4,0.055,,-3.0,1.9,-1.1,0.3,220.0,465.0,0.473,0.0,1.0,0.0,220.0,464.0,0.474,0.473,115.0,142.0,0.81,71.0,217.0,288.0,67.0,18.0,82.0,92.0,130.0,555.0,1997.0,2014.0,F-C,6-11,226.0,"October 13, 1978",,12.0,13.536585365853659
Jermaine O'Neal,2009.0,Jermaine O'Neal,C,30.0,MIA,27.0,27.0,811.0,15.5,0.514,0.0,0.262,8.0,13.4,10.7,11.7,0.7,5.4,13.3,22.7,,0.3,0.9,1.2,0.069,,-2.6,1.5,-1.1,0.2,145.0,305.0,0.475,0.0,0.0,,145.0,305.0,0.475,0.475,60.0,80.0,0.75,55.0,90.0,145.0,55.0,11.0,54.0,52.0,81.0,350.0,1997.0,2014.0,F-C,6-11,226.0,"October 13, 1978",,12.0,12.962962962962964
Jermaine O'Neal,2010.0,Jermaine O'Neal,C,31.0,MIA,70.0,70.0,1991.0,17.9,0.563,0.003,0.302,7.4,21.2,14.3,8.4,0.7,3.9,12.9,22.9,,2.4,3.2,5.6,0.135,,-1.4,1.5,0.0,1.0,394.0,745.0,0.529,0.0,2.0,0.0,394.0,743.0,0.53,0.529,162.0,225.0,0.72,124.0,362.0,486.0,92.0,25.0,95.0,125.0,212.0,950.0,1997.0,2014.0,F-C,6-11,226.0,"October 13, 1978",,13.0,13.571428571428571
Jermaine O'Neal,2011.0,Jermaine O'Neal,C,32.0,BOS,24.0,10.0,431.0,9.2,0.504,0.009000000000000001,0.39399999999999996,7.6,17.0,12.6,4.3,0.2,5.4,17.4,17.2,,-0.2,0.8,0.6,0.065,,-5.4,2.4,-3.0,-0.1,50.0,109.0,0.45899999999999996,0.0,1.0,0.0,50.0,108.0,0.46299999999999997,0.45899999999999996,29.0,43.0,0.674,25.0,63.0,88.0,12.0,2.0,30.0,27.0,65.0,129.0,1997.0,2014.0,F-C,6-11,226.0,"October 13, 1978",,14.0,5.375
Jermaine O'Neal,2012.0,Jermaine O'Neal,C,33.0,BOS,25.0,24.0,570.0,9.4,0.46799999999999997,0.0,0.258,8.0,19.4,14.0,2.7,0.7,5.8,13.6,13.0,,-0.1,1.2,1.1,0.091,,-5.1,3.4,-1.7,0.0,52.0,120.0,0.433,0.0,0.0,,52.0,120.0,0.433,0.433,21.0,31.0,0.677,37.0,98.0,135.0,10.0,8.0,43.0,21.0,80.0,125.0,1997.0,2014.0,F-C,6-11,226.0,"October 13, 1978",,15.0,5.0
Jermaine O'Neal,2013.0,Jermaine O'Neal,C,34.0,PHO,55.0,4.0,1029.0,16.7,0.5379999999999999,0.0,0.31,8.9,23.8,16.2,6.8,0.9,5.7,14.8,21.4,,0.7,1.3,2.0,0.092,,-3.3,1.3,-2.0,0.0,179.0,371.0,0.48200000000000004,0.0,0.0,,179.0,371.0,0.48200000000000004,0.48200000000000004,96.0,115.0,0.835,82.0,211.0,293.0,42.0,19.0,78.0,73.0,126.0,454.0,1997.0,2014.0,F-C,6-11,226.0,"October 13, 1978",,16.0,8.254545454545454
Jermaine O'Neal,2014.0,Jermaine O'Neal,PF,35.0,GSW,44.0,13.0,883.0,15.3,0.57,0.0,0.532,10.7,19.1,15.0,4.2,0.8,3.4,14.5,17.8,,1.3,1.4,2.7,0.146,,-2.5,1.2,-1.3,0.2,125.0,248.0,0.504,0.0,0.0,,125.0,248.0,0.504,0.504,99.0,132.0,0.75,85.0,157.0,242.0,25.0,14.0,40.0,52.0,102.0,349.0,1997.0,2014.0,F-C,6-11,226.0,"October 13, 1978",,17.0,7.931818181818182
Kevin Durant,2008.0,Kevin Durant,SG,19.0,SEA,80.0,80.0,2768.0,15.8,0.519,0.15,0.32799999999999996,2.8,10.9,6.9,12.0,1.4,1.9,12.9,28.1,,0.4,1.9,2.3,0.04,,-0.6,-0.7,-1.4,0.4,587.0,1366.0,0.43,59.0,205.0,0.28800000000000003,528.0,1161.0,0.455,0.451,391.0,448.0,0.873,70.0,278.0,348.0,192.0,78.0,75.0,232.0,122.0,1624.0,2008.0,2018.0,F-G,6-9,240.0,"September 29, 1988",University of Texas at Austin,0.0,20.3
Kevin Durant,2009.0,Kevin Durant,SF,20.0,OKC,74.0,74.0,2885.0,20.8,0.5770000000000001,0.165,0.377,3.0,16.4,9.6,13.5,1.7,1.4,12.2,28.3,,5.2,2.7,7.9,0.132,,2.2,-0.5,1.8,2.8,661.0,1390.0,0.47600000000000003,97.0,230.0,0.42200000000000004,564.0,1160.0,0.486,0.51,452.0,524.0,0.863,77.0,405.0,482.0,205.0,96.0,53.0,225.0,134.0,1871.0,2008.0,2018.0,F-G,6-9,240.0,"September 29, 1988",University of Texas at Austin,1.0,25.283783783783782
Kevin Durant,2010.0,Kevin Durant,SF,21.0,OKC,82.0,82.0,3239.0,26.2,0.607,0.21,0.504,3.8,17.9,11.0,13.5,1.8,1.9,11.7,32.0,,11.1,5.0,16.1,0.23800000000000002,,4.9,0.2,5.1,5.8,794.0,1668.0,0.47600000000000003,128.0,351.0,0.365,666.0,1317.0,0.506,0.514,756.0,840.0,0.9,105.0,518.0,623.0,231.0,112.0,84.0,271.0,171.0,2472.0,2008.0,2018.0,F-G,6-9,240.0,"September 29, 1988",University of Texas at Austin,2.0,30.146341463414632
Kevin Durant,2011.0,Kevin Durant,SF,22.0,OKC,78.0,78.0,3038.0,23.6,0.589,0.26899999999999996,0.439,2.3,17.7,10.3,13.2,1.5,1.8,10.6,30.6,,8.6,3.3,12.0,0.18899999999999997,,3.7,-0.8,2.9,3.7,711.0,1538.0,0.462,145.0,414.0,0.35,566.0,1124.0,0.504,0.509,594.0,675.0,0.88,57.0,476.0,533.0,214.0,88.0,76.0,218.0,159.0,2161.0,2008.0,2018.0,F-G,6-9,240.0,"September 29, 1988",University of Texas at Austin,3.0,27.705128205128204
Kevin Durant,2012.0,Kevin Durant,SF,23.0,OKC,66.0,66.0,2546.0,26.2,0.61,0.265,0.386,1.9,20.4,11.8,17.5,1.8,2.2,14.0,31.3,,8.5,3.7,12.2,0.23,,4.7,0.5,5.2,4.6,643.0,1297.0,0.496,133.0,344.0,0.387,510.0,953.0,0.535,0.547,431.0,501.0,0.86,40.0,487.0,527.0,231.0,88.0,77.0,248.0,133.0,1850.0,2008.0,2018.0,F-G,6-9,240.0,"September 29, 1988",University of Texas at Austin,4.0,28.03030303030303
Kevin Durant,2013.0,Kevin Durant,SF,24.0,OKC,81.0,81.0,3119.0,28.3,0.647,0.233,0.523,1.8,20.3,11.8,21.7,1.9,2.6,13.7,29.8,,13.6,5.3,18.9,0.29100000000000004,,6.2,1.4,7.7,7.6,731.0,1433.0,0.51,139.0,334.0,0.41600000000000004,592.0,1099.0,0.539,0.5589999999999999,679.0,750.0,0.905,46.0,594.0,640.0,374.0,116.0,105.0,280.0,143.0,2280.0,2008.0,2018.0,F-G,6-9,240.0,"September 29, 1988",University of Texas at Austin,5.0,28.14814814814815
Kevin Durant,2014.0,Kevin Durant,SF,25.0,OKC,81.0,81.0,3122.0,29.8,0.635,0.29100000000000004,0.47700000000000004,2.2,18.6,10.8,26.7,1.7,1.5,12.2,33.0,,14.8,4.4,19.2,0.295,,8.4,0.4,8.8,8.5,849.0,1688.0,0.503,192.0,491.0,0.391,657.0,1197.0,0.5489999999999999,0.56,703.0,805.0,0.873,58.0,540.0,598.0,445.0,103.0,59.0,285.0,174.0,2593.0,2008.0,2018.0,F-G,6-9,240.0,"September 29, 1988",University of Texas at Austin,6.0,32.01234567901235
Kevin Durant,2015.0,Kevin Durant,SF,26.0,OKC,27.0,27.0,913.0,27.6,0.633,0.34,0.366,1.9,18.7,10.4,22.2,1.3,2.2,12.0,29.1,,3.8,1.0,4.8,0.252,,6.3,-0.2,6.1,1.9,238.0,467.0,0.51,64.0,159.0,0.40299999999999997,174.0,308.0,0.565,0.578,146.0,171.0,0.8540000000000001,16.0,162.0,178.0,110.0,24.0,25.0,74.0,40.0,686.0,2008.0,2018.0,F-G,6-9,240.0,"September 29, 1988",University of Texas at Austin,7.0,25.40740740740741
Kevin Durant,2016.0,Kevin Durant,SF,27.0,OKC,72.0,72.0,2578.0,28.2,0.634,0.348,0.361,2.0,21.8,12.4,24.2,1.3,2.5,13.5,30.6,,11.0,3.5,14.5,0.27,,7.0,0.9,7.9,6.4,698.0,1381.0,0.505,186.0,481.0,0.387,512.0,900.0,0.569,0.573,447.0,498.0,0.898,45.0,544.0,589.0,361.0,69.0,85.0,250.0,137.0,2029.0,2008.0,2018.0,F-G,6-9,240.0,"September 29, 1988",University of Texas at Austin,8.0,28.180555555555557
Kevin Durant,2017.0,Kevin Durant,SF,28.0,GSW,62.0,62.0,2070.0,27.6,0.6509999999999999,0.304,0.374,2.2,23.6,13.6,23.1,1.5,3.8,10.4,27.8,,8.0,4.0,12.0,0.27699999999999997,,5.4,2.6,8.0,5.2,551.0,1026.0,0.537,117.0,312.0,0.375,434.0,714.0,0.608,0.594,336.0,384.0,0.875,39.0,474.0,513.0,300.0,66.0,99.0,138.0,117.0,1555.0,2008.0,2018.0,F-G,6-9,240.0,"September 29, 1988",University of Texas at Austin,9.0,25.080645161290324
Kevin Garnett,1996.0,Kevin Garnett,SF,19.0,MIN,80.0,43.0,2293.0,15.8,0.522,0.038,0.203,9.1,17.0,13.1,10.6,1.9,4.4,12.1,17.6,,1.8,2.6,4.4,0.092,,-0.7,2.4,1.7,2.1,361.0,735.0,0.491,8.0,28.0,0.28600000000000003,353.0,707.0,0.499,0.49700000000000005,105.0,149.0,0.705,175.0,326.0,501.0,145.0,86.0,131.0,110.0,189.0,835.0,1996.0,2016.0,F-C,6-11,240.0,"May 19, 1976",,0.0,10.4375
Kevin Garnett,1997.0,Kevin Garnett,SF,20.0,MIN,77.0,77.0,2995.0,18.2,0.537,0.019,0.247,7.6,16.8,12.2,14.1,1.9,4.1,12.5,21.3,,3.4,3.9,7.3,0.11599999999999999,,0.3,2.6,2.9,3.7,549.0,1100.0,0.499,6.0,21.0,0.28600000000000003,543.0,1079.0,0.503,0.502,205.0,272.0,0.754,190.0,428.0,618.0,236.0,105.0,163.0,175.0,199.0,1309.0,1996.0,2016.0,F-C,6-11,240.0,"May 19, 1976",,1.0,17.0
Kevin Garnett,1998.0,Kevin Garnett,PF,21.0,MIN,82.0,82.0,3222.0,20.4,0.527,0.012,0.257,7.9,19.7,13.9,18.2,2.2,3.3,11.8,22.5,,5.3,4.2,9.6,0.14300000000000002,,1.9,2.9,4.8,5.5,635.0,1293.0,0.491,3.0,16.0,0.188,632.0,1277.0,0.495,0.49200000000000005,245.0,332.0,0.738,222.0,564.0,786.0,348.0,139.0,150.0,192.0,224.0,1518.0,1996.0,2016.0,F-C,6-11,240.0,"May 19, 1976",,2.0,18.51219512195122
Kevin Garnett,1999.0,Kevin Garnett,PF,22.0,MIN,47.0,47.0,1780.0,22.4,0.493,0.016,0.22899999999999998,9.7,22.0,15.4,21.3,2.3,3.5,12.0,27.8,,2.4,3.0,5.4,0.146,,2.5,3.2,5.7,3.5,414.0,900.0,0.46,4.0,14.0,0.28600000000000003,410.0,886.0,0.46299999999999997,0.462,145.0,206.0,0.7040000000000001,166.0,323.0,489.0,202.0,78.0,83.0,135.0,152.0,977.0,1996.0,2016.0,F-C,6-11,240.0,"May 19, 1976",,3.0,20.78723404255319
Kevin Garnett,2000.0,Kevin Garnett,PF,23.0,MIN,81.0,81.0,3243.0,23.6,0.545,0.053,0.265,7.9,26.6,17.1,21.5,1.9,2.8,13.6,27.4,,6.1,5.6,11.6,0.172,,3.1,3.0,6.1,6.6,759.0,1526.0,0.49700000000000005,30.0,81.0,0.37,729.0,1445.0,0.504,0.507,309.0,404.0,0.765,223.0,733.0,956.0,401.0,120.0,126.0,268.0,205.0,1857.0,1996.0,2016.0,F-C,6-11,240.0,"May 19, 1976",,4.0,22.925925925925927
Kevin Garnett,2001.0,Kevin Garnett,PF,24.0,MIN,81.0,81.0,3202.0,23.9,0.531,0.045,0.317,7.7,25.3,16.4,21.8,1.8,3.2,12.0,27.0,,7.0,4.8,11.8,0.17600000000000002,,3.0,2.7,5.7,6.2,704.0,1475.0,0.47700000000000004,19.0,66.0,0.28800000000000003,685.0,1409.0,0.486,0.484,357.0,467.0,0.764,219.0,702.0,921.0,401.0,111.0,145.0,230.0,204.0,1784.0,1996.0,2016.0,F-C,6-11,240.0,"May 19, 1976",,5.0,22.02469135802469
Kevin Garnett,2002.0,Kevin Garnett,PF,25.0,MIN,81.0,81.0,3175.0,23.8,0.536,0.083,0.32,9.0,26.5,17.8,22.4,1.6,2.9,12.5,26.0,,7.9,4.9,12.8,0.19399999999999998,,3.6,3.1,6.7,7.0,659.0,1401.0,0.47,37.0,116.0,0.319,622.0,1285.0,0.484,0.484,359.0,448.0,0.8009999999999999,243.0,738.0,981.0,422.0,96.0,126.0,229.0,184.0,1714.0,1996.0,2016.0,F-C,6-11,240.0,"May 19, 1976",,6.0,21.160493827160494
Kevin Garnett,2003.0,Kevin Garnett,PF,26.0,MIN,82.0,82.0,3321.0,26.4,0.5529999999999999,0.048,0.33899999999999997,8.6,28.5,18.8,25.8,1.8,2.8,11.9,26.4,,9.8,5.8,15.6,0.225,,5.0,3.7,8.7,9.0,743.0,1481.0,0.502,20.0,71.0,0.282,723.0,1410.0,0.513,0.508,377.0,502.0,0.7509999999999999,244.0,858.0,1102.0,495.0,113.0,129.0,229.0,199.0,1883.0,1996.0,2016.0,F-C,6-11,240.0,"May 19, 1976",,7.0,22.963414634146343
Kevin Garnett,2004.0,Kevin Garnett,PF,27.0,MIN,82.0,82.0,3231.0,29.4,0.547,0.027000000000000003,0.289,9.1,30.0,20.1,24.4,2.0,4.0,10.5,29.6,,10.4,8.0,18.3,0.272,,4.9,5.0,9.9,9.8,804.0,1611.0,0.499,11.0,43.0,0.256,793.0,1568.0,0.506,0.502,368.0,465.0,0.7909999999999999,245.0,894.0,1139.0,409.0,120.0,178.0,212.0,202.0,1987.0,1996.0,2016.0,F-C,6-11,240.0,"May 19, 1976",,8.0,24.23170731707317
Kevin Garnett,2005.0,Kevin Garnett,PF,28.0,MIN,82.0,82.0,3121.0,28.2,0.5670000000000001,0.018000000000000002,0.40399999999999997,9.5,30.2,20.3,27.1,2.1,2.6,12.2,27.1,,10.1,6.0,16.1,0.248,,5.3,4.4,9.7,9.3,683.0,1360.0,0.502,6.0,25.0,0.24,677.0,1335.0,0.507,0.504,445.0,549.0,0.8109999999999999,247.0,861.0,1108.0,466.0,121.0,112.0,222.0,207.0,1817.0,1996.0,2016.0,F-C,6-11,240.0,"May 19, 1976",,9.0,22.158536585365855
Kevin Garnett,2006.0,Kevin Garnett,PF,29.0,MIN,76.0,76.0,2957.0,26.8,0.589,0.025,0.41100000000000003,8.9,29.7,19.6,20.2,1.9,2.7,11.3,25.5,,9.0,5.9,14.9,0.242,,4.4,3.5,7.9,7.4,626.0,1191.0,0.526,8.0,30.0,0.267,618.0,1161.0,0.532,0.529,396.0,489.0,0.81,214.0,752.0,966.0,308.0,104.0,107.0,180.0,206.0,1656.0,1996.0,2016.0,F-C,6-11,240.0,"May 19, 1976",,10.0,21.789473684210527
Kevin Garnett,2007.0,Kevin Garnett,PF,30.0,MIN,76.0,76.0,2995.0,24.1,0.546,0.042,0.371,7.5,30.8,19.5,19.5,1.6,3.2,11.6,27.4,,5.7,4.9,10.7,0.171,,1.8,3.2,5.0,5.2,638.0,1341.0,0.47600000000000003,12.0,56.0,0.214,626.0,1285.0,0.48700000000000004,0.48,416.0,498.0,0.835,183.0,792.0,975.0,313.0,89.0,126.0,205.0,184.0,1704.0,1996.0,2016.0,F-C,6-11,240.0,"May 19, 1976",,11.0,22.42105263157895
Kevin Garnett,2008.0,Kevin Garnett,PF,31.0,BOS,71.0,71.0,2328.0,25.3,0.588,0.011000000000000001,0.33899999999999997,7.3,25.1,16.8,19.9,2.3,3.1,10.8,25.5,,6.6,6.2,12.9,0.265,,2.7,4.7,7.4,5.5,534.0,990.0,0.539,0.0,11.0,0.0,534.0,979.0,0.545,0.539,269.0,336.0,0.8009999999999999,135.0,520.0,655.0,244.0,100.0,89.0,138.0,163.0,1337.0,1996.0,2016.0,F-C,6-11,240.0,"May 19, 1976",,12.0,18.830985915492956
Kevin Garnett,2009.0,Kevin Garnett,PF,32.0,BOS,57.0,57.0,1772.0,21.2,0.563,0.011000000000000001,0.17800000000000002,5.6,26.7,16.6,14.7,1.9,3.1,10.1,23.4,,3.0,4.1,7.1,0.193,,0.2,3.7,4.0,2.7,393.0,740.0,0.531,2.0,8.0,0.25,391.0,732.0,0.534,0.532,111.0,132.0,0.841,78.0,407.0,485.0,144.0,63.0,68.0,90.0,128.0,899.0,1996.0,2016.0,F-C,6-11,240.0,"May 19, 1976",,13.0,15.771929824561404
Kevin Garnett,2010.0,Kevin Garnett,PF,33.0,BOS,69.0,69.0,2060.0,19.4,0.569,0.006,0.28600000000000003,4.8,24.8,15.1,15.7,1.7,2.2,10.4,22.1,,3.6,3.8,7.3,0.171,,0.0,2.6,2.6,2.4,402.0,772.0,0.521,1.0,5.0,0.2,401.0,767.0,0.523,0.521,185.0,221.0,0.8370000000000001,78.0,428.0,506.0,185.0,68.0,57.0,101.0,170.0,990.0,1996.0,2016.0,F-C,6-11,240.0,"May 19, 1976",,14.0,14.347826086956522
Kevin Garnett,2011.0,Kevin Garnett,PF,34.0,BOS,71.0,71.0,2220.0,20.6,0.575,0.006,0.264,4.9,28.7,17.5,13.5,2.3,2.0,11.1,22.3,,3.4,5.6,9.0,0.19399999999999998,,0.0,4.1,4.0,3.4,434.0,822.0,0.528,1.0,5.0,0.2,433.0,817.0,0.53,0.529,187.0,217.0,0.862,83.0,548.0,631.0,171.0,95.0,57.0,115.0,148.0,1056.0,1996.0,2016.0,F-C,6-11,240.0,"May 19, 1976",,15.0,14.873239436619718
Kevin Garnett,2012.0,Kevin Garnett,C,35.0,BOS,60.0,60.0,1864.0,20.4,0.55,0.012,0.243,4.4,25.8,15.6,17.9,1.6,2.5,11.1,24.9,,2.6,4.3,6.9,0.17800000000000002,,0.2,3.3,3.6,2.6,391.0,777.0,0.503,3.0,9.0,0.33299999999999996,388.0,768.0,0.505,0.505,162.0,189.0,0.857,66.0,428.0,494.0,175.0,56.0,61.0,107.0,141.0,947.0,1996.0,2016.0,F-C,6-11,240.0,"May 19, 1976",,16.0,15.783333333333333
Kevin Garnett,2013.0,Kevin Garnett,C,36.0,BOS,68.0,68.0,2022.0,19.2,0.535,0.019,0.23600000000000002,4.5,25.8,15.5,14.4,2.0,2.4,10.5,24.5,,1.8,3.8,5.6,0.133,,-1.2,2.3,1.0,1.5,422.0,850.0,0.496,2.0,16.0,0.125,420.0,834.0,0.504,0.498,158.0,201.0,0.7859999999999999,75.0,455.0,530.0,159.0,78.0,62.0,110.0,154.0,1004.0,1996.0,2016.0,F-C,6-11,240.0,"May 19, 1976",,17.0,14.764705882352942
Kevin Garnett,2014.0,Kevin Garnett,C,37.0,BRK,54.0,54.0,1109.0,13.3,0.467,0.008,0.132,6.5,32.1,19.3,12.4,2.0,3.0,15.5,18.9,,-0.7,1.9,1.2,0.054000000000000006,,-4.7,2.8,-1.9,0.0,157.0,356.0,0.441,0.0,3.0,0.0,157.0,353.0,0.445,0.441,38.0,47.0,0.809,60.0,298.0,358.0,82.0,43.0,40.0,69.0,123.0,352.0,1996.0,2016.0,F-C,6-11,240.0,"May 19, 1976",,18.0,6.518518518518518
Kevin Garnett,2015.0,Kevin Garnett,PF,38.0,TOT,47.0,47.0,952.0,15.2,0.496,0.023,0.147,5.7,31.1,18.3,13.1,2.5,1.4,12.4,17.8,,0.4,1.5,1.9,0.096,,-2.6,2.4,-0.2,0.4,143.0,306.0,0.467,1.0,7.0,0.14300000000000002,142.0,299.0,0.475,0.469,36.0,45.0,0.8,48.0,263.0,311.0,77.0,46.0,17.0,46.0,109.0,323.0,1996.0,2016.0,F-C,6-11,240.0,"May 19, 1976",,19.0,6.872340425531915
Kevin Garnett,2015.0,Kevin Garnett,PF,38.0,BRK,42.0,42.0,854.0,14.8,0.486,0.022000000000000002,0.149,6.1,31.3,18.7,13.0,2.5,1.2,13.3,18.1,,0.2,1.4,1.6,0.08900000000000001,,-2.8,2.5,-0.4,0.3,125.0,275.0,0.455,1.0,6.0,0.16699999999999998,124.0,269.0,0.461,0.456,34.0,41.0,0.8290000000000001,46.0,239.0,285.0,69.0,41.0,13.0,45.0,96.0,285.0,1996.0,2016.0,F-C,6-11,240.0,"May 19, 1976",,19.0,6.785714285714286
Kevin Garnett,2015.0,Kevin Garnett,PF,38.0,MIN,5.0,5.0,98.0,19.3,0.58,0.032,0.129,2.3,28.9,15.2,14.3,2.6,3.2,3.0,15.2,,0.2,0.1,0.3,0.161,,-0.2,1.7,1.4,0.1,18.0,31.0,0.581,0.0,1.0,0.0,18.0,30.0,0.6,0.581,2.0,4.0,0.5,2.0,24.0,26.0,8.0,5.0,4.0,1.0,13.0,38.0,1996.0,2016.0,F-C,6-11,240.0,"May 19, 1976",,19.0,7.6
Kevin Garnett,2016.0,Kevin Garnett,PF,39.0,MIN,38.0,38.0,556.0,12.3,0.491,0.009000000000000001,0.183,3.2,27.9,15.7,16.4,2.5,1.5,11.4,11.3,,0.4,0.7,1.1,0.092,,-2.5,2.5,0.0,0.3,54.0,115.0,0.47,0.0,1.0,0.0,54.0,114.0,0.474,0.47,14.0,21.0,0.667,15.0,135.0,150.0,62.0,28.0,10.0,16.0,70.0,122.0,1996.0,2016.0,F-C,6-11,240.0,"May 19, 1976",,20.0,3.210526315789474
Kobe Bryant,1997.0,Kobe Bryant,SG,18.0,LAL,71.0,6.0,1103.0,14.4,0.544,0.322,0.39299999999999996,4.9,8.7,6.8,13.8,2.3,1.6,18.5,24.7,,0.5,1.3,1.8,0.079,,-0.9,-0.8,-1.7,0.1,176.0,422.0,0.41700000000000004,51.0,136.0,0.375,125.0,286.0,0.43700000000000006,0.47700000000000004,136.0,166.0,0.8190000000000001,47.0,85.0,132.0,91.0,49.0,23.0,112.0,102.0,539.0,1997.0,2016.0,G-F,6-6,212.0,"August 23, 1978",,0.0,7.591549295774648
Kobe Bryant,1998.0,Kobe Bryant,SG,19.0,LAL,79.0,1.0,2056.0,18.5,0.5479999999999999,0.24100000000000002,0.501,4.5,8.7,6.7,16.0,1.8,1.3,12.4,27.2,,4.5,1.8,6.3,0.147,,1.9,-1.7,0.2,1.1,391.0,913.0,0.428,75.0,220.0,0.341,316.0,693.0,0.456,0.469,363.0,457.0,0.794,79.0,163.0,242.0,199.0,74.0,40.0,157.0,180.0,1220.0,1997.0,2016.0,G-F,6-6,212.0,"August 23, 1978",,1.0,15.443037974683545
Kobe Bryant,1999.0,Kobe Bryant,SG,20.0,LAL,50.0,50.0,1896.0,18.9,0.5489999999999999,0.13,0.375,3.3,12.7,8.1,17.5,2.0,1.9,14.7,25.3,,3.7,1.5,5.2,0.13,,2.0,0.3,2.3,2.1,362.0,779.0,0.465,27.0,101.0,0.267,335.0,678.0,0.494,0.48200000000000004,245.0,292.0,0.8390000000000001,53.0,211.0,264.0,190.0,72.0,50.0,157.0,153.0,996.0,1997.0,2016.0,G-F,6-6,212.0,"August 23, 1978",,2.0,19.92
Kobe Bryant,2000.0,Kobe Bryant,SG,21.0,LAL,66.0,62.0,2524.0,21.7,0.546,0.122,0.341,4.6,12.9,8.8,22.4,2.2,1.7,11.8,26.8,,6.1,4.5,10.6,0.20199999999999999,,3.6,1.7,5.3,4.7,554.0,1183.0,0.46799999999999997,46.0,144.0,0.319,508.0,1039.0,0.489,0.488,331.0,403.0,0.821,108.0,308.0,416.0,323.0,106.0,62.0,182.0,220.0,1485.0,1997.0,2016.0,G-F,6-6,212.0,"August 23, 1978",,3.0,22.5
Kobe Bryant,2001.0,Kobe Bryant,SG,22.0,LAL,68.0,68.0,2783.0,24.5,0.552,0.132,0.369,4.3,11.8,8.1,23.0,2.1,1.1,11.1,31.8,,9.2,2.2,11.3,0.196,,5.3,-1.0,4.2,4.4,701.0,1510.0,0.46399999999999997,61.0,200.0,0.305,640.0,1310.0,0.489,0.484,475.0,557.0,0.853,104.0,295.0,399.0,338.0,114.0,43.0,220.0,222.0,1938.0,1997.0,2016.0,G-F,6-6,212.0,"August 23, 1978",,4.0,28.5
Kobe Bryant,2002.0,Kobe Bryant,SG,23.0,LAL,80.0,80.0,3063.0,23.2,0.544,0.083,0.369,4.1,11.7,7.9,25.9,2.0,0.8,10.7,30.4,,8.9,3.8,12.7,0.19899999999999998,,4.4,0.1,4.4,5.0,749.0,1597.0,0.469,33.0,132.0,0.25,716.0,1465.0,0.489,0.479,488.0,589.0,0.8290000000000001,112.0,329.0,441.0,438.0,118.0,35.0,223.0,228.0,2019.0,1997.0,2016.0,G-F,6-6,212.0,"August 23, 1978",,5.0,25.2375
Kobe Bryant,2003.0,Kobe Bryant,SG,24.0,LAL,82.0,82.0,3401.0,26.2,0.55,0.168,0.371,3.5,15.3,9.3,27.2,2.8,1.4,11.4,32.9,,11.0,4.0,14.9,0.21,,6.1,0.3,6.4,7.1,868.0,1924.0,0.451,124.0,324.0,0.38299999999999995,744.0,1600.0,0.465,0.483,601.0,713.0,0.843,106.0,458.0,564.0,481.0,181.0,67.0,288.0,218.0,2461.0,1997.0,2016.0,G-F,6-6,212.0,"August 23, 1978",,6.0,30.01219512195122
Kobe Bryant,2004.0,Kobe Bryant,SG,25.0,LAL,65.0,64.0,2447.0,23.7,0.551,0.184,0.452,4.7,12.0,8.3,24.4,2.4,0.8,10.8,29.1,,7.8,3.0,10.7,0.21,,5.5,0.2,5.7,4.7,516.0,1178.0,0.43799999999999994,71.0,217.0,0.327,445.0,961.0,0.46299999999999997,0.46799999999999997,454.0,533.0,0.852,103.0,256.0,359.0,330.0,112.0,28.0,171.0,176.0,1557.0,1997.0,2016.0,G-F,6-6,212.0,"August 23, 1978",,7.0,23.953846153846154
